CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,LastUpdated,BikeBuyer,AvgMonthSpend
25648,,Michele,,Carlson,,"9967, rue Marbeuf",,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0118,1983-06-19,Partial College,Skilled Manual,F,M,1,2,0,2,52532,2017-03-06,0,48.51
13903,,Elijah,,Hernandez,,7198 Alvecedo,,El Cajon,California,United States,92020,160-555-0144,1989-11-27,Graduate Degree,Management,M,S,0,1,0,0,111107,2017-03-06,0,53.44
19267,,Marshall,J,Raje,,3101 South Villa Way,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0146,1999-02-06,Partial College,Skilled Manual,M,M,0,2,0,0,58719,2017-03-06,1,48.98
14627,,Isaiah,D,Hill,,4159 Bayshore Rd.,,San Carlos,California,United States,94070,401-555-0179,1981-11-16,Partial College,Manual,M,M,1,1,1,1,33669,2017-03-06,1,59.19
28886,,Franklin,S,Jai,,"409, rue Saint Denis",,Paris,Seine (Paris),France,75005,1 (11) 500 555-0114,1975-07-14,High School,Skilled Manual,M,M,1,2,0,2,58984,2017-03-06,1,56.56
13296,,Seth,D,Anderson,,8922 Lindley Ct.,,Beverly Hills,California,United States,90210,485-555-0124,1981-05-21,Bachelors,Manual,M,M,1,0,0,1,28670,2017-03-06,0,47.65
21139,,Alex,C,Adams,,237 Bellwood Dr.,,Lake Oswego,Oregon,United States,97034,346-555-0124,1982-06-24,Partial College,Skilled Manual,M,M,1,0,0,2,55757,2017-03-06,1,50.44
14041,,Danielle,,Bell,,8092 West Las Vegas,,Westminster,British Columbia,Canada,V3L 1E7,390-555-0199,1977-04-03,Partial High School,Manual,F,S,0,0,0,0,27009,2017-03-06,0,45.17
19953,,Darrell,,Lal,,8790 N. 108th St.,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0114,1994-02-23,Bachelors,Management,M,S,0,3,0,0,112177,2017-03-06,0,55.79
13925,,Wyatt,A,Barnes,,1211 Sherry Circle,,Redwood City,California,United States,94063,358-555-0164,1983-10-12,Bachelors,Professional,M,S,1,3,0,0,128736,2017-03-06,0,56.96
14513,,Alexandra,,Turner,,3995 Tiffin Dr.,,Burlingame,California,United States,94010,205-555-0137,1988-11-20,Graduate Degree,Manual,F,M,0,1,1,1,30445,2017-03-06,1,46.23
29283,Mr.,Jeff,,Smith,,6992 Tara St.,,Concord,California,United States,94519,515-555-0100,1969-07-10,High School,Skilled Manual,M,M,1,2,1,2,59724,2017-03-06,1,56.05
13687,,Mario,,Xie,,1339 W. Hookston Road,,Bury,England,United Kingdom,PE17,1 (11) 500 555-0174,1993-08-18,Bachelors,Professional,M,M,1,1,0,0,138079,2017-03-06,0,52.6
14933,,Ronald,,Patel,,Am Karlshof 820,,Grevenbroich,Bayern,Germany,41485,1 (11) 500 555-0139,1987-01-18,Partial College,Manual,M,M,0,1,1,1,30188,2017-03-06,1,47.49
25157,,Destiny,,Miller,,9817 Cook Street,,Sooke,British Columbia,Canada,V0,603-555-0175,1984-02-16,Bachelors,Skilled Manual,F,S,0,2,0,0,54918,2017-03-06,1,52.23
20541,,Allison,M,Hernandez,,19 Fieldcrest Dr.,,Downey,California,United States,90241,882-555-0115,1971-09-02,Partial College,Clerical,F,M,1,1,0,2,77749,2017-03-06,0,49.76
19078,,Misty,T,She,,"58, rue des Berges",,Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0114,1967-02-03,Partial High School,Manual,F,S,1,1,0,1,30725,2017-03-06,0,49.3
14270,,James,F,Ross,,3099 Morello Court,,La Jolla,California,United States,92806,154-555-0163,1995-01-25,Partial College,Clerical,M,S,0,3,0,0,85548,2017-03-06,1,52.0
26130,,Ronnie,,Liu,,6314 Minute Dr.,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0117,1984-11-13,Bachelors,Management,M,M,1,3,0,0,107318,2017-03-06,0,51.59
20760,,Thomas,,Alexander,,6934 Dos Encinas,,Royal Oak,British Columbia,Canada,V8X,126-555-0133,1976-09-19,Partial College,Manual,M,M,1,0,1,2,34539,2017-03-06,1,57.44
26930,,Sharon,,Andersen,,Am Gallberg 999,Verkaufsabteilung,Münster,Saarland,Germany,48001,1 (11) 500 555-0112,1981-05-11,Graduate Degree,Management,F,M,1,2,0,2,106064,2017-03-06,1,51.21
12991,,Jésus,B,Serrano,,7468 Lindley Ct.,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0170,1988-03-12,Bachelors,Clerical,M,M,1,2,1,2,80175,2017-03-06,1,51.19
17229,,Maria,,Watson,,2007 Shady Ln.,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0118,1996-04-19,Bachelors,Professional,F,S,0,2,0,0,130279,2017-03-06,1,53.43
25757,,Jeffery,D,Wu,,3355 Carpetta Circle,,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0164,1988-07-11,Partial College,Clerical,M,S,0,2,0,0,86757,2017-03-06,1,51.02
22420,,Richard,L,Moore,,"82, avenue des Ternes",,Metz,Moselle,France,57000,1 (11) 500 555-0113,1979-10-28,High School,Skilled Manual,M,S,0,2,0,0,59448,2017-03-06,1,49.72
13823,,Margaret,D,Zheng,,"48bis, boulevard du Montparnasse",,Verrieres Le Buisson,Essonne,France,91370,1 (11) 500 555-0117,1982-05-06,Bachelors,Management,F,M,1,1,1,1,111976,2017-03-06,0,52.65
29220,,Melinda,,Ramos,,5867 North Ridge Drive,,Colma,California,United States,94014,204-555-0116,1984-03-23,Graduate Degree,Professional,F,S,1,2,0,0,134797,2017-03-06,0,55.49
25276,,Mackenzie,G,Richardson,,2422 Brookview Drive,,Yakima,Washington,United States,98901,171-555-0149,1996-07-08,Partial College,Clerical,F,S,0,2,0,0,84149,2017-03-06,0,51.67
23725,,Dennis,L,Ware,,9905 North 29th St.,,Westminster,British Columbia,Canada,V3L 1H4,401-555-0138,1970-10-04,Partial High School,Skilled Manual,M,M,1,2,0,2,60199,2017-03-06,1,48.66
13250,,Jordan,J,King,,8211 Fremont Street,,Santa Cruz,California,United States,95062,228-555-0137,1972-02-23,Partial College,Manual,F,M,1,1,0,2,26300,2017-03-06,0,45.13
23887,,Mason,A,Carter,,1660 Bonifacio St.,,Bellingham,Washington,United States,98225,326-555-0114,1985-09-01,Bachelors,Skilled Manual,M,S,0,1,0,0,53162,2017-03-06,1,50.79
15384,,Xavier,,Alan,,5952 Haven Drive,,Beaverton,Oregon,United States,97005,326-555-0171,1981-02-23,Partial College,Clerical,M,M,1,3,0,2,87749,2017-03-06,0,50.46
16906,,Brittany,,Flores,,6310 Jamie Way,,Oak Bay,British Columbia,Canada,V8P,367-555-0114,1958-08-12,Graduate Degree,Skilled Manual,F,M,1,1,2,2,56847,2017-03-06,1,51.34
20119,,Carlos,,Hernandez,,6598 Lorie Ln.,,Edmonds,Washington,United States,98020,871-555-0149,1993-03-27,Graduate Degree,Skilled Manual,M,M,0,1,0,0,62015,2017-03-06,0,48.54
13588,,Deb,A,Dominguez,,Im Himmelsweg 89,,Leipzig,Nordrhein-Westfalen,Germany,4139,1 (11) 500 555-0148,1974-03-03,Partial College,Management,F,M,1,1,1,2,107616,2017-03-06,1,53.38
18508,,Michele,,Chander,,2785 Snow Drive,,Berkeley,California,United States,94704,164-555-0130,1977-07-24,Partial College,Clerical,F,S,1,2,0,0,81553,2017-03-06,0,53.81
19193,,Omar,S,Lal,,9738 Hamilton Drive,,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0112,1990-11-22,Partial College,Clerical,M,S,0,2,0,0,80804,2017-03-06,0,50.41
25470,,Darren,,Ramos,,381 Marina Village Pkwy.,,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0121,1985-03-17,High School,Clerical,M,M,1,1,0,1,78864,2017-03-06,0,57.16
11576,,Micah,V,Zhu,,"68, avenue de l´ Union Centrale",,Croix,Nord,France,59170,1 (11) 500 555-0185,1985-02-10,Bachelors,Management,M,M,1,1,1,1,106130,2017-03-06,1,56.75
15530,,Madison,L,Johnson,,9171 Driftwood Court,,Sooke,British Columbia,Canada,V0,294-555-0150,1983-04-03,Bachelors,Management,F,S,1,1,0,0,103439,2017-03-06,0,51.62
21130,,Mackenzie,D,Ward,,6963 Santa Monica Drive,# 4,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0119,1995-12-16,Bachelors,Manual,F,M,0,0,0,0,33211,2017-03-06,0,46.28
16398,,Emmanuel,J,Rana,,"45, rue Pierre-Demoulin",,Roubaix,Nord,France,59100,1 (11) 500 555-0166,1987-12-14,High School,Manual,M,S,0,0,0,0,25806,2017-03-06,0,47.52
26856,,Jessica,,Brooks,,"33bis, rue des Peupliers",,Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0171,1985-11-03,Partial College,Manual,F,M,0,1,0,1,34217,2017-03-06,0,45.93
13260,,James,V,Flores,,Helsenbergbogen 6,,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0147,1977-10-09,Partial College,Clerical,M,M,1,1,0,2,82539,2017-03-06,0,58.46
22443,,Marvin,M,Suarez,,"99, rue de Cambrai",,Metz,Moselle,France,57000,1 (11) 500 555-0111,1989-08-03,Bachelors,Management,M,S,0,2,0,0,110489,2017-03-06,0,51.81
11612,,Keith,,Andersen,,2411 Clark Creek Lane,,Berkshire,England,United Kingdom,RG11 5TP,1 (11) 500 555-0182,1994-10-11,Partial High School,Skilled Manual,M,S,0,2,0,0,52562,2017-03-06,1,51.83
14835,,Melody,R,Saunders,,Winter der Böck 2550,,Paderborn,Hamburg,Germany,33041,1 (11) 500 555-0114,1998-09-02,Partial College,Clerical,F,S,0,1,0,0,85417,2017-03-06,0,51.41
26378,,Colin,,Raje,,Postenweg 5752,,Paderborn,Hamburg,Germany,33041,1 (11) 500 555-0118,1978-06-03,Bachelors,Manual,M,M,1,0,1,2,34948,2017-03-06,1,58.6
20051,,Linda,,Dominguez,,Lindenalle 8473,,Berlin,Saarland,Germany,12311,1 (11) 500 555-0140,1992-10-19,Partial College,Clerical,F,S,0,1,0,0,79970,2017-03-06,0,53.32
12055,,Arianna,C,Richardson,,1105 N. 48th St,,Newton,British Columbia,Canada,V2M1N7,675-555-0150,1988-11-20,Bachelors,Skilled Manual,F,M,0,1,0,2,53293,2017-03-06,1,49.04
22026,,Bridget,,Kennedy,,3376 Jacaranda Dr.,,Cliffside,British Columbia,Canada,V8Y 1L1,379-555-0115,1999-04-07,Partial High School,Skilled Manual,F,M,0,0,0,0,58298,2017-03-06,1,48.79
11966,,Rafael,,Black,,1730 D Reliez Valley Ct.,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0147,1976-02-17,High School,Manual,M,S,0,0,0,0,29773,2017-03-06,0,52.84
22727,,Jodi,,She,,1510 American Beauty Dr.,,Bremerton,Washington,United States,98312,359-555-0153,1963-10-23,Graduate Degree,Professional,F,M,1,2,0,2,133081,2017-03-06,0,52.88
18479,,Stacey,G,Chen,,8470 Cliffside Drive,,Burien,Washington,United States,98168,997-555-0119,1993-10-19,Partial College,Clerical,F,M,0,0,0,0,86674,2017-03-06,0,49.65
19524,,Denise,,Malhotra,,"2, boulevard du Montparnasse",,Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0119,1998-02-03,High School,Clerical,F,S,0,1,0,0,83952,2017-03-06,0,50.97
26030,,Rebekah,,Subram,,1290 Arguello Blvd.,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0147,1985-10-22,Bachelors,Professional,F,M,1,1,0,1,135934,2017-03-06,1,52.52
14540,,Randy,,Lin,,8848 Auburn,,London,England,United Kingdom,W1Y 3RA,1 (11) 500 555-0138,1978-04-18,Bachelors,Skilled Manual,M,M,1,0,1,2,54243,2017-03-06,1,59.96
12457,,Misty,H,Rai,,1094 Loveridge Circle,,Beaverton,Oregon,United States,97005,619-555-0134,1979-09-02,Graduate Degree,Professional,F,S,1,2,0,0,132634,2017-03-06,1,56.27
14730,,Jerry,M,Ferrier,,1132 Plymouth Dr.,,Bellflower,California,United States,90706,433-555-0172,1973-02-17,High School,Clerical,M,M,1,1,2,2,81117,2017-03-06,1,57.98
15968,,Edward,,Gonzalez,,390 Ridgewood Ct.,,Woodland Hills,California,United States,91364,366-555-0119,1975-04-21,High School,Clerical,M,S,1,3,0,0,78550,2017-03-06,1,55.87
23290,,Angelica,L,Bennett,,5578 Burning Barn Dr,,Cliffside,British Columbia,Canada,V8Y 1L1,868-555-0191,1979-05-06,Graduate Degree,Management,F,M,1,2,0,0,112191,2017-03-06,1,52.21
29334,,Paige,A,Howard,,6068 Campbell Ave,,Walla Walla,Washington,United States,99362,318-555-0161,1999-05-12,Partial High School,Manual,F,S,0,1,0,0,26428,2017-03-06,0,47.67
27235,,Robert,L,Li,,1676 Valley Crest Drive,,Renton,Washington,United States,98055,787-555-0152,1979-02-16,Partial College,Manual,M,S,0,0,0,0,30292,2017-03-06,1,49.61
26943,,Ashlee,S,Xie,,"92, rue Ste-Honoré",,Metz,Moselle,France,57000,1 (11) 500 555-0159,1990-01-27,High School,Clerical,F,S,0,2,0,0,78112,2017-03-06,1,51.06
29330,,Alexa,W,Ward,,2228 Vista Avenue,,W. Linn,Oregon,United States,97068,118-555-0167,2000-07-12,High School,Skilled Manual,F,M,0,0,0,0,55574,2017-03-06,1,48.16
19077,,Pedro,D,Prasad,,54 Virgil Street,,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0196,1968-09-10,High School,Clerical,M,M,1,2,0,2,82362,2017-03-06,1,52.48
26796,,Warren,J,Raji,,9137 San Remo Ct.,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0125,1961-03-22,Bachelors,Management,M,S,1,3,1,1,112637,2017-03-06,1,51.52
20737,,Victoria,A,Griffin,,764 Nahua,,San Diego,California,United States,92102,360-555-0122,1949-07-03,Partial College,Clerical,F,M,1,0,3,3,85707,2017-03-06,1,52.36
14393,,José,J,Perez,,1950 Crown Court,,Corvallis,Oregon,United States,97330,346-555-0180,1967-10-05,Bachelors,Professional,M,S,1,2,0,1,129047,2017-03-06,1,54.62
16091,,Alyssa,K,Lewis,,1490 Marina Hill Pkwy.,,Downey,California,United States,90241,128-555-0183,1987-04-25,Bachelors,Skilled Manual,F,S,0,1,0,0,59346,2017-03-06,0,49.96
14191,,Derrick,,Martin,,6772 Northstar Drive,,Reading,England,United Kingdom,RG7 5H7,1 (11) 500 555-0134,1971-01-15,Partial College,Clerical,M,M,1,2,0,2,85457,2017-03-06,0,53.76
15546,,Robert,Z,Jenkins,,9972 San Miguel Rd,,W. Linn,Oregon,United States,97068,875-555-0192,1981-05-21,High School,Skilled Manual,M,M,1,2,0,2,51246,2017-03-06,1,57.48
12599,,Jillian,K,Fernandez,,9426 Georgia Street,,Berks,England,United Kingdom,SL4 1RH,1 (11) 500 555-0165,1979-12-11,Partial College,Management,F,M,1,2,0,1,110476,2017-03-06,0,51.02
16787,,Nicole,J,Jackson,,3836 Mt. Davidson Court,,Bellflower,California,United States,90706,660-555-0192,1966-04-26,Bachelors,Professional,F,S,1,1,1,1,133251,2017-03-06,0,52.24
14661,,Jade,D,Ward,,4751 Grant Street,,Newton,British Columbia,Canada,V2M1N7,148-555-0164,1978-04-06,Bachelors,Professional,F,M,1,3,1,2,127688,2017-03-06,1,55.15
13857,,Victoria,A,Thompson,,835 Heights Ave.,,Woodburn,Oregon,United States,97071,150-555-0158,1991-06-05,Graduate Degree,Skilled Manual,F,M,0,2,0,1,55916,2017-03-06,0,48.46
20564,,Jessie,,Gao,,6564 Bellwood Dr,,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0114,1964-10-28,Bachelors,Clerical,M,S,1,1,1,1,79057,2017-03-06,1,53.84
13745,,Andrew,J,Robinson,,6387 Scenic Avenue,,Milwaukie,Oregon,United States,97222,731-555-0172,1977-01-28,Partial College,Clerical,M,M,1,2,0,2,85042,2017-03-06,1,57.08
21798,,Jade,P,Sanders,,1947 Serene Ct,,Lebanon,Oregon,United States,97355,466-555-0168,1970-09-25,Partial College,Skilled Manual,F,M,1,1,2,2,60876,2017-03-06,1,49.15
29084,,Beth,L,Hernandez,,5234 Esperanza Drive,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0145,1970-06-23,Partial High School,Skilled Manual,F,S,1,1,0,0,58013,2017-03-06,0,49.56
21044,,Franklin,,Zheng,,5664 Wilke Drive,,Liverpool,England,United Kingdom,L4 4HB,1 (11) 500 555-0147,1971-07-10,Partial College,Management,M,M,1,1,1,2,107433,2017-03-06,1,54.57
28758,,Troy,,Rodriguez,,"3139, chaussée de Tournai",,Saint Ouen,Somme,France,80610,1 (11) 500 555-0162,1991-08-08,Partial College,Clerical,M,M,1,3,0,1,77636,2017-03-06,1,49.86
13761,,Logan,H,Powell,,1094 Loveridge Circle,,Oregon City,Oregon,United States,97045,499-555-0163,1979-09-02,Graduate Degree,Clerical,M,M,1,1,1,1,83987,2017-03-06,1,53.67
27966,,Jenny,,Chen,,"3738, chaussée de Tournai",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0178,1968-02-13,High School,Skilled Manual,F,S,1,0,0,0,59723,2017-03-06,1,52.41
20571,,Allison,D,Gray,,7735 Mt Hood Circle,,York,England,United Kingdom,YO15,1 (11) 500 555-0145,1966-10-12,Bachelors,Clerical,F,S,1,3,0,1,79775,2017-03-06,1,49.92
25513,,Grace,R,Walker,,"11, rue de Terre Neuve",,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0180,1996-09-08,High School,Skilled Manual,F,S,0,1,0,0,61013,2017-03-06,0,48.79
15457,,Adriana,S,Martinez,,Brunnenstr 6675,,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0176,1961-02-28,Partial College,Manual,F,M,1,0,1,2,33326,2017-03-06,1,47.46
26083,,Alyssa,,Smith,,324 Mepham Dr.,,San Gabriel,California,United States,91776,751-555-0111,1982-02-05,Partial College,Skilled Manual,F,S,0,1,0,0,60696,2017-03-06,0,48.93
17412,,Kaylee,E,Carter,,7749 Dakota Lane,,Salem,Oregon,United States,97301,464-555-0161,1983-11-02,Partial College,Skilled Manual,F,M,1,1,0,1,60901,2017-03-06,0,48.31
23865,,Lori,L,Sanz,,7120 Panoramic Drive,,Burnaby,British Columbia,Canada,V3J 6Z3,371-555-0174,1990-04-20,Graduate Degree,Management,F,S,0,2,0,0,107259,2017-03-06,0,54.61
13609,,Ramon,K,Yang,,6740 11th St. NE,,London,England,United Kingdom,SW8 4BG,1 (11) 500 555-0150,1969-04-15,High School,Clerical,M,M,1,3,1,2,77885,2017-03-06,1,61.42
21060,,Jaclyn,K,Tang,,6459 Maryland Drive,,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0160,1987-08-21,Bachelors,Clerical,F,S,0,2,0,0,86207,2017-03-06,0,51.16
16710,,Carla,,Arthur,,6086 Glen Wood Drive,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0154,1980-09-15,Partial College,Skilled Manual,F,M,1,1,1,2,58074,2017-03-06,1,50.57
21759,,Jennifer,A,Moore,,2802 Clayton Way,,Westminster,British Columbia,Canada,V3L 1H4,959-555-0165,1964-04-20,High School,Clerical,F,M,1,1,0,2,85021,2017-03-06,0,50.33
29419,,Carrie,,Vazquez,,"570, rue de Fontfroide",,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0177,1996-11-23,High School,Skilled Manual,F,S,0,1,0,0,57727,2017-03-06,0,50.25
18443,,Ross,,Lopez,,8553 Wilson Lane,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0188,1967-08-08,Partial High School,Manual,M,M,1,1,1,2,32536,2017-03-06,0,47.52
18506,,Evan,,Bradley,,5348 Maryland Dr.,,Langley,British Columbia,Canada,V3A 4R2,127-555-0111,1977-01-17,High School,Skilled Manual,M,M,1,1,1,2,54042,2017-03-06,1,57.64
21200,,Alison,,Kumar,,5847 W. Buchanan,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0170,1981-05-03,Partial College,Management,F,S,1,0,0,0,109178,2017-03-06,1,54.13
13803,,Krystal,,Zheng,,Residenz Straße 45,,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0188,1954-08-03,Graduate Degree,Professional,F,M,1,1,1,3,134388,2017-03-06,1,55.68
27687,,Brandy,A,Madan,,6519 Alier Drive,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0144,1983-10-27,Bachelors,Skilled Manual,F,S,0,0,0,0,60791,2017-03-06,1,52.98
23305,,Robyn,P,Dominguez,,9988 Belmont,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0189,1964-09-10,High School,Skilled Manual,F,M,1,2,2,2,61593,2017-03-06,1,52.67
22052,,Zachary,,Butler,,4050 Canyon Road,,Bellflower,California,United States,90706,193-555-0178,1988-05-08,Graduate Degree,Professional,M,M,1,3,0,0,139071,2017-03-06,1,52.08
18420,,Riley,L,Stewart,,2369 Teak St.,,San Carlos,California,United States,94070,618-555-0117,1980-04-17,Partial College,Clerical,F,M,1,2,1,2,86206,2017-03-06,1,51.59
28123,,Daisy,,Ortega,,5065 Cloverleaf Circle,,Berkeley,California,United States,94704,506-555-0155,1995-02-12,High School,Clerical,F,S,0,2,0,0,82599,2017-03-06,1,54.4
25719,,Kristine,,Diaz,,Westheimer Straße 9601,,Berlin,Hessen,Germany,14129,1 (11) 500 555-0193,1963-02-11,Partial College,Management,F,S,1,2,1,1,107367,2017-03-06,1,56.24
18102,,Nicholas,G,Lewis,,7466 La Vista Ave.,,Spring Valley,California,United States,91977,560-555-0114,1970-05-19,Bachelors,Skilled Manual,M,M,1,1,1,2,59936,2017-03-06,1,51.87
26742,,James,E,Collins,,5149 Atchinson Stage Ct.,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0193,1947-03-09,Partial College,Skilled Manual,M,M,1,1,1,2,53536,2017-03-06,1,50.73
24878,,Sandra,,Wang,,"55, rue du Départ",,Saint Ouen,Somme,France,80610,1 (11) 500 555-0136,1968-04-13,High School,Skilled Manual,F,M,1,1,1,2,59639,2017-03-06,1,52.64
17843,,Kelli,,Shan,,"70344, rue Surcouf",,Morangis,Essonne,France,91420,1 (11) 500 555-0138,1994-03-01,Partial High School,Manual,F,S,0,1,0,0,34657,2017-03-06,0,49.47
18415,,Summer,E,Mehta,,328 Shell Dr.,,Burlingame,California,United States,94010,238-555-0168,1955-11-20,Graduate Degree,Manual,F,M,1,1,0,3,36583,2017-03-06,0,46.88
19357,,Ryan,M,Flores,,Kampstr 9859,,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0160,1999-11-26,Partial College,Skilled Manual,M,S,0,1,0,0,52620,2017-03-06,0,49.9
20412,,David,,Jackson,,5115 Meadowbrook Court,,Torrance,California,United States,90505,760-555-0137,1997-10-23,Partial College,Clerical,M,M,0,3,0,0,87636,2017-03-06,0,50.13
17433,,Cameron,L,Lee,,5062 Hazel Drive,,Yakima,Washington,United States,98901,589-555-0156,1981-11-10,Partial College,Manual,M,M,1,1,1,2,33274,2017-03-06,1,52.57
28281,,Juan,A,Cox,,9566 River Ash Court,,Colma,California,United States,94014,627-555-0113,1955-12-26,Graduate Degree,Clerical,M,M,1,0,1,2,83497,2017-03-06,1,51.37
14923,,Andy,,Blanco,,"1, rue de la Centenaire",,Lille,Nord,France,59000,1 (11) 500 555-0117,1988-02-02,Partial College,Skilled Manual,M,S,0,1,0,0,53150,2017-03-06,0,51.65
29444,,Beth,,Blanco,,7006 Royal Links Ct.,,Wokingham,England,United Kingdom,RG41 1QW,1 (11) 500 555-0174,1976-09-08,Bachelors,Skilled Manual,F,M,1,2,1,2,52762,2017-03-06,1,51.17
24689,,Sandra,,Ye,,301 Sandy Ln.,,Berks,England,United Kingdom,SL4 1RH,1 (11) 500 555-0125,1994-01-26,Partial College,Manual,F,M,0,0,0,0,27197,2017-03-06,0,44.96
14464,,Elizabeth,J,Price,,791 South Villa Way,,San Carlos,California,United States,94070,160-555-0144,1982-06-27,Bachelors,Professional,F,M,1,3,0,2,137493,2017-03-06,1,51.6
23461,,Rachael,K,Smith,,3494 Jamie Way,,Beaverton,Oregon,United States,97005,360-555-0110,1985-10-23,Partial College,Clerical,F,M,1,2,2,2,87102,2017-03-06,1,50.45
26088,,Ethan,,Perry,,4823 Park Blvd.,,Seattle,Washington,United States,98104,969-555-0145,1981-09-16,High School,Skilled Manual,M,M,1,1,1,2,51356,2017-03-06,1,55.72
16212,,Jacqueline,,Rivera,,2317 Woodruff Lane,,Chula Vista,California,United States,91910,264-555-0125,1950-01-03,Graduate Degree,Professional,F,M,1,1,1,2,134579,2017-03-06,1,54.4
11901,,Stacy,,Alvarez,,3917 Catalpa Court,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0171,1988-02-19,Bachelors,Skilled Manual,F,S,0,2,0,0,55783,2017-03-06,0,49.56
13274,,Joshua,L,Lee,,3281 Hillview Dr.,,Ballard,Washington,United States,98107,476-555-0153,1985-04-03,Partial College,Skilled Manual,M,S,0,0,0,0,60599,2017-03-06,0,59.42
19797,,Clarence,,Liu,,1726 Chestnut,,Melton,Victoria,Australia,3337,1 (11) 500 555-0118,1978-11-24,Graduate Degree,Clerical,M,S,1,0,0,0,80765,2017-03-06,1,57.4
27320,,Jose,C,Green,,Pascalstr 6,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0150,1973-09-04,High School,Skilled Manual,M,M,1,1,0,2,58622,2017-03-06,0,56.66
20905,,Jessie,,Munoz,,"2, avenue de Norvege",,Sèvres,Hauts de Seine,France,92310,1 (11) 500 555-0149,1984-06-05,Partial High School,Manual,F,S,0,0,0,0,36262,2017-03-06,0,48.6
29053,,Nelson,L,Gomez,,26 Amador Ct.,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0111,1964-10-03,High School,Clerical,M,S,1,1,0,1,84198,2017-03-06,1,51.97
19104,,Mariah,M,James,,7555 Hillview Dr,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0178,1991-02-28,Partial High School,Skilled Manual,F,M,0,2,0,1,55093,2017-03-06,1,48.43
21090,,Thomas,E,Garcia,,"6, route de Marseille",,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0164,1985-06-26,Partial College,Skilled Manual,M,S,0,0,0,0,53111,2017-03-06,1,54.56
18154,,Calvin,A,She,,Postfach 8 77 99,,Berlin,Nordrhein-Westfalen,Germany,14197,1 (11) 500 555-0119,1966-08-22,Bachelors,Skilled Manual,M,S,1,2,0,1,60739,2017-03-06,0,51.71
21740,,Taylor,,Walker,,3274 Corrinne Court,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0184,1982-10-26,Graduate Degree,Management,F,M,1,2,0,0,102723,2017-03-06,0,50.67
14734,,Kevin,L,Edwards,,3440 Concord Ct.,,Corvallis,Oregon,United States,97330,314-555-0167,1973-11-11,Bachelors,Skilled Manual,M,M,1,1,2,2,60344,2017-03-06,1,59.18
24210,,Ricardo,,Shan,,Potsdamer Straße 929,,Kiel,Saarland,Germany,24044,1 (11) 500 555-0196,1989-06-16,Graduate Degree,Management,M,S,0,2,0,0,109190,2017-03-06,1,53.04
25569,,Jésus,H,Alvarez,,"2, rue Royale",,Morangis,Essonne,France,91420,1 (11) 500 555-0137,1963-07-18,Partial College,Clerical,M,S,1,0,0,1,81438,2017-03-06,1,51.35
15782,,Katelyn,D,Collins,,3727 Winter Lane,,Yakima,Washington,United States,98901,485-555-0120,1977-11-23,Partial College,Management,F,M,1,2,0,1,103738,2017-03-06,0,51.2
